title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status
Multi-Robot Adversarial Resilience using Control Barrier Functions,Matthew Cavorsi; Beatrice Capelli; Lorenzo Sabattini; Stephanie Gil,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p053.pdf,,Открыто
FaDIV-Syn: Fast Depth-Independent View Synthesis using Soft Masks and Implicit Blending,Andre Rochow; Max Schwarz; Michael Weinmann; Sven Behnke,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p054.pdf,,Открыто
Decentralized Safe Multi-agent Stochastic Optimal Control using Deep FBSDEs and ADMM,Marcus A Pereira; Augustinos D Saravanos; Oswin So; Evangelos A. Theodorou,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p055.pdf,,Открыто
CALI: Coarse-to-Fine ALIgnments Based Unsupervised Domain Adaptation of Traversability Prediction for Deployable Autonomous Navigation,Zheng Chen; Durgakant Pushp; Lantao Liu,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p056.pdf,,Открыто
Sub-1.5 Time-Optimal Multi-Robot Path Planning on Grids in Polynomial Time,Teng Guo; Jingjin Yu,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p057.pdf,,Открыто
Conflict-Based Steiner Search for Multi-Agent Combinatorial Path Finding,Zhongqiang Ren; Sivakumar  Rathinam; Howie Choset,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p058.pdf,,Открыто
Traversing Supervisor Problem: An Approximately Optimal Approach to Multi-Robot Assistance,Tianchen Ji; Roy Dong; Katherine Driggs-Campbell,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p059.pdf,,Открыто
Cooperative Multi-Agent Trajectory Generation with Modular Bayesian Optimization,Gilhyun Ryou; Ezra Tal; Sertac Karaman,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p060.pdf,,Открыто
Meta Value Learning for Fast Policy-Centric Optimal Motion Planning,Siyuan Xu; Minghui Zhu,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p061.pdf,,Открыто
Soft Robots Learn to Crawl: Jointly Optimizing Design and Control with Sim-to-Real Transfer,Charles Schaff; Audrey Sedal; Matthew R. Walter,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p062.pdf,,Открыто
Bridge Data: Boosting Generalization of Robotic Skills with Cross-Domain Datasets,Frederik Ebert; Yanlai Yang; Karl Schmeckpeper; Bernadette Bucher; Georgios Georgakis; Kostas Daniilidis; Chelsea Finn; Sergey Levine,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p063.pdf,,Открыто
Invariance Through Latent Alignment,Takuma Yoneda; Ge Yang; Matthew R. Walter; Bradly C. Stadie,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p064.pdf,,Открыто
Correcting Robot Plans with Natural Language Feedback,Pratyusha Sharma; Balakumar Sundaralingam; Valts Blukis; Chris Paxton; Tucker Hermans; Antonio Torralba; Jacob Andreas; Dieter Fox,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p065.pdf,,Открыто
End-to-End Learning of Hybrid Inverse Dynamics Models for Precise and Compliant Impedance Control,Moritz Reuss; Niels van Duijkeren; Robert Krug; Philipp Becker; Vaisakh Shaj; Gerhard Neumann,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p066.pdf,,Открыто
FuseBot: RF-Visual Mechanical Search,Tara Boroushaki; Laura Dodds; Nazish Naeem; Fadel Adib,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p067.pdf,,Открыто
Learning Interpretable; High-Performing Policies for Autonomous Driving,Rohan Paleja; Yaru Niu; Andrew Silva; Chace Ritchie; Sugju Choi; Matthew Gombolay,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p068.pdf,,Открыто
Learning Forward Dynamics Model and Informed Trajectory Sampler for Safe Quadruped Navigation,Yunho Kim; Chanyoung Kim; Jemin Hwangbo,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p069.pdf,,Открыто
Action Conditioned Tactile Prediction: case study on slip prediction,Willow Mandil; Kiyanoush Nazari; Amir Ghalamzan,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p070.pdf,,Открыто
Sample Efficient Grasp Learning Using Equivariant Models,Xupeng Zhu; Dian Wang; Ondrej Biza; Guanang Su; Robin Walters; Robert Platt,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p071.pdf,,Открыто
Understanding Dynamic Tactile Sensing for Liquid Property Estimation,Hung-Jui Huang; Xiaofeng Guo; Wenzhen Yuan,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p072.pdf,,Открыто
Aerial Layouting: Design and Control of a Compliant and Actuated End-Effector for Precise In-flight Marking on Ceilings,Christian Lanegger; Marco Ruggia; Marco Tognon; Lionel Ott; Roland Siegwart,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p073.pdf,,Открыто
Adaptive Manipulation of Conductive; Nonmagnetic Objects via a Continuous Model of Magnetically Induced Force and Torque,Griffin F. Tabor; Lan N. Pham; Jake J. Abbott; Tucker Hermans,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p074.pdf,,Открыто
An Empowerment-based Solution to Robotic Manipulation Tasks with Sparse Rewards,Siyu Dai; Wei Xu; Andreas Hofmann; Brian C. Williams,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p001.pdf,,Открыто
Manipulator-Independent Representations for Visual Imitation,Yuxiang Zhou; Yusuf Aytar; Konstantinos Bousmalis,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p002.pdf,,Открыто
Get to the Point: Learning Lidar Place Recognition and Metric Localisation Using Overhead Imagery,Tim Y. Tang; Daniele De Martini; Paul Newman,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p003.pdf,,Открыто
Inexact Loops in Robotics Problems,Erik Nelson,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p004.pdf,,Открыто
Planning Multimodal Exploratory Actions for Online Robot Attribute Learning,Xiaohan Zhang; Jivko Sinapov; Shiqi Zhang,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p005.pdf,,Открыто
Policy Transfer across Visual and Dynamics Domain Gaps via Iterative Grounding,Grace Zhang; Linghan Zhong; Youngwoon Lee; Joseph J Lim,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p006.pdf,,Открыто
Robust Value Iteration for Continuous Control Tasks,Michael Lutter; Shie Mannor; Jan Peters; Dieter Fox; Animesh Garg,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p007.pdf,,Открыто
An End-to-End Differentiable Framework for Contact-Aware Robot Design,Jie Xu; Tao Chen; Lara Zlokapa; Michael Foshey; Wojciech Matusik; Shinjiro Sueda; Pulkit Agrawal,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p008.pdf,,Открыто
Feature-Based SLAM: Why Simultaneous Localisation and Mapping?,Liang Zhao; Zhehua Mao; Shoudong Huang,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p009.pdf,,Открыто
Discovering Generalizable Skills via Automated Generation of Diverse Tasks,Kuan Fang; Yuke Zhu; Silvio Savarese; Li Fei-Fei,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p010.pdf,,Открыто
RMA: Rapid Motor Adaptation for Legged Robots,Ashish Kumar; Zipeng Fu; Deepak Pathak; Jitendra Malik,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p011.pdf,,Открыто
Learning Generalizable Robotic Reward Functions from âIn-The-Wildâ Human Videos,Annie S. Chen; Suraj Nair; Chelsea Finn,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p012.pdf,,Открыто
Untangling Dense Non-Planar Knots by Learning Manipulation Features and Recovery Policies,Priya Sundaresan; Jennifer Grannen; Brijen Thananjeyan; Ashwin Balakrishna; Jeffrey Ichnowski; Ellen Novoseller; Minho Hwang; Michael Laskey; Joseph Gonzalez; Ken Goldberg,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p013.pdf,,Открыто
Rearrangement on Lattices with Swaps: Optimality Structures and Efficient Algorithms,Jingjin Yu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p014.pdf,,Открыто
Jerk-limited Real-time Trajectory Generation with Arbitrary Target States,Lars Berscheid; Torsten Kroeger,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p015.pdf,,Открыто
Modeling Human Helpfulness with Individual and Contextual Factors for Robot Planning,Amal Nanavati; Christoforos Mavrogiannis; Kevin Weatherwax; Leila Takayama; Maya Cakmak; Siddhartha Srinivasa,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p016.pdf,,Открыто
Proximal and Sparse Resolution of Constrained Dynamic Equations,Justin Carpentier; Rohan Budhiraja; Nicolas Mansard,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p017.pdf,,Открыто
TARE: A Hierarchical Framework for Efficiently Exploring Complex 3D Environments,Chao Cao; Hongbiao Zhu; Howie Choset; Ji Zhang,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p018.pdf,,Открыто
Learned Visual Navigation for Under-Canopy Agricultural Robots,Arun Narenthiran Sivakumar; Sahil Modi; Mateus Valverde Gasparino; Che Ellis; Andres Eduardo Baquero Velasquez; Girish Chowdhary; Saurabh Gupta,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p019.pdf,,Открыто
INVIGORATE: Interactive Visual Grounding and Grasping in Clutter,Hanbo Zhang; Yunfan Lu; Cunjun Yu; David Hsu; Xuguang Lan; Nanning Zheng,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p020.pdf,,Открыто
STEP: Stochastic Traversability Evaluation and Planning for Risk-Aware Off-road Navigation,David D. Fan; Kyohei Otsu; Yuki Kubo; Anushri Dixit; Joel Burdick; Ali-akbar Agha-mohammadi,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p021.pdf,,Открыто
Bayesian Deep Graph Matching for Correspondence Identification in Collaborative Perception,Peng Gao; Hao Zhang,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p022.pdf,,Открыто
Hierarchical Neural Dynamic Policies,Shikhar Bahl; Abhinav Gupta; Deepak Pathak,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p023.pdf,,Открыто
Synergies Between Affordance and Geometry: 6-DoF Grasp Detection via Implicit Representations,Zhenyu Jiang; Yifeng Zhu; Maxwell Svetlik; Kuan Fang; Yuke Zhu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p024.pdf,,Открыто
Optimal Pose and Shape Estimation for Category-level 3D Object Perception,Jingnan Shi; Heng Yang; Luca Carlone,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p025.pdf,,Открыто
Safe Reinforcement Learning via Statistical Model Predictive Shielding,Osbert Bastani; Shuo Li,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p026.pdf,,Открыто
i3dLoc: Image-to-range Cross-domain Localization Robust to Inconsistent Environmental Conditions,Peng Yin; Lingyun Xu; Ji Zhang; Howie Choset; Sebastian Scherer,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p027.pdf,,Открыто
Skill-based Shared Control,Christopher E Mower; Joao Moura; Sethu Vijayakumar,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p028.pdf,,Открыто
Radar Odometry Combining Probabilistic Estimation and Unsupervised Feature Learning,Keenan Burnett; David J. Yoon; Angela P Schoellig; Tim Barfoot,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p029.pdf,,Открыто
Inferring Objectives in Continuous Dynamic Games from Noise-Corrupted Partial State Observations,Lasse Peters; David Fridovich-Keil; VicenÃ§ Rubies-Royo; Claire Tomlin; Cyrill Stachniss,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p030.pdf,,Открыто
Moving sidewinding forward: optimizing contact patterns for limbless robots via geometric mechanics,Baxi Chong; Tianyu Wang; Bo Lin; Shengkai Li; Howie Choset; Grigoriy Blekherman; Daniel Goldman,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p031.pdf,,Открыто
Generalized Comprehensive Motion Theory for High-Order Differential Dynamics,Vincent Samy; Ko Ayusawa; Eiichi Yoshida,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p032.pdf,,Открыто
On Minimizing the Number of Running Buffers for Tabletop Rearrangement,Kai Gao; Siwei Feng; Jingjin Yu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p033.pdf,,Открыто
Fast and Feature-Complete Differentiable Physics Engine for Articulated Rigid Bodies with Contact Constraints,Keenon Werling; Dalton Omens; Jeongseok Lee; Ioannis Exarchos; C. Karen Liu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p034.pdf,,Открыто
Learning Instance-Level N-Ary Semantic Knowledge At Scale For Robots Operating in Everyday Environments,Weiyu Liu; Dhruva Bansal; Angel Daruna; Sonia Chernova,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p035.pdf,,Открыто
A Quality Diversity Approach to Automatically Generating Human-Robot Interaction Scenarios in Shared Autonomy,Matthew Fontaine; Stefanos Nikolaidis,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p036.pdf,,Открыто
On complementing end-to-end human behavior predictors with planning,Liting Sun; Xiaogang Jia; Anca Dragan,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p037.pdf,,Открыто
On the Importance of Environments in Human-Robot Coordination,Matthew Fontaine; Ya-Chuan Hsu; Yulun Zhang; Bryon Tjanaka; Stefanos Nikolaidis,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p038.pdf,,Открыто
Sampling-Based Motion Planning on Sequenced Manifolds,Peter Englert; Isabel M Rayas FernÃ¡ndez; Ragesh Kumar Ramachandran; Gaurav Sukhatme,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p039.pdf,,Открыто
Real-Time Multi-View 3D Human Pose Estimation using Semantic Feedback to Smart Edge Sensors,Simon Bultmann; Sven Behnke,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p040.pdf,,Открыто
MAGIC: Learning Macro-Actions for Online POMDP Planning,Yiyuan Lee; Panpan Cai; David Hsu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p041.pdf,,Открыто
NeuroBEM: Hybrid Aerodynamic Quadrotor Model,Leonard Bauersfeld; Elia Kaufmann; Philipp Foehn; Sihao Sun; Davide Scaramuzza,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p042.pdf,,Открыто
Active Learning of Abstract Plan Feasibility,Michael Noseworthy; Isaiah Brand; Caris Moses; Sebastian Castro; Leslie Kaelbling; Tomas Lozano-Perez; Nicholas Roy,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p043.pdf,,Открыто
MQA: Answering the Question via Robotic Manipulation,Yuhong Deng; Di Guo; Xiaofeng Guo; Naifu Zhang; Huaping Liu; Fuchun Sun,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p044.pdf,,Открыто
Active Safety Envelopes using Light Curtains with Probabilistic Guarantees,Siddharth Ancha; Gaurav Pathak; Srinivasa Narasimhan; David Held,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p045.pdf,,Открыто
Co-Design of Communication and Machine Inference for Cloud Robotics,Manabu Nakanoya; Sandeep Chinchali; Alexandros Anemogiannis; Akul Datta; Sachin Katti; Marco Pavone,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p046.pdf,,Открыто
Language Conditioned Imitation Learning Over Unstructured Data,Corey Lynch; Pierre Sermanet,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p047.pdf,,Открыто
Dipper: A Dynamically Transitioning Aerial-Aquatic Unmanned Vehicle,Friedrich M Rockenbauer; Simon Jeger; Liberto Beltran; Maximilian Berger; Marvin Harms; Noah Kaufmann; Marc Rauch; Moritz Reinders; Nicholas Lawrance; Thomas Stastny; Roland Siegwart,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p048.pdf,,Открыто
Resolving Conflict in Decision-Making for Autonomous Driving,Jack Geary; Subramanian Ramamoorthy; Henry Gouk,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p049.pdf,,Открыто
Provably Safe and Efficient Motion Planning with Uncertain Human Dynamics,Shen Li; Nadia Figueroa; Ankit Shah; Julie A. Shah,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p050.pdf,,Открыто
Entropy-Guided Control Improvisation,Marcell J Vazquez-Chanlatte; Sebastian Junges; Daniel J Fremont; Sanjit Seshia,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p051.pdf,,Открыто
Composable Energy Policies for Reactive Motion Generation and Reinforcement Learning,Julen Urain; Puze Liu; Anqi Li; Carlo D'Eramo; Jan Peters,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p052.pdf,,Открыто
Move Beyond Trajectories: Distribution Space Coupling for Crowd Navigation,Muchen Sun; Francesca Baldini; Peter Trautman; Todd Murphey,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p053.pdf,,Открыто
Droplet: Towards Autonomous Underwater Assembly of Modular Structures,Samuel E Lensgraf; Amy Sniffen; Zachary Zitzewitz; Evan Honnold; Jennifer Jain; Weifu Wang; Alberto Quattrini Li; Devin Balkcom,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p054.pdf,,Открыто
Falling Into Place: Drop Assembly of Interlocking Puzzles,Amy Sniffen; Zezhou Sun; Samuel E Lensgraf; Emily Whiting; Alberto Quattrini Li; Devin Balkcom,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p055.pdf,,Открыто
Adaptive-Control-Oriented Meta-Learning for Nonlinear Systems,Spencer M. Richards; Navid Azizan; Jean-Jacques Slotine; Marco Pavone,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p056.pdf,,Открыто
Probabilistic Discriminative Models address the Tactile Perceptual Aliasing Problem,John Lloyd; Yijiong Lin; Nathan Lepora,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p057.pdf,,Открыто
PROMPT: Probabilistic Motion Primitives based Trajectory Planning,Tobias Loew; Tirthankar Bandyopadhyay; Jason Williams; Paulo Borges,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p058.pdf,,Открыто
Scale invariant robot behavior with fractals,Sam Kriegman; Amir Mohammadi Nasab; Douglas Blackiston; Hannah Steele; Michael Levin; Rebecca Kramer-Bottiglio; Josh Bongard,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p059.pdf,,Открыто
GIFT: Generalizable Interaction-aware Functional Tool Affordances without Labels,Dylan Turpin; Liquan Wang; Stavros Tsogkas; Sven Dickinson; Animesh Garg,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p060.pdf,,Открыто
Blind Bipedal Stair Traversal via Sim-to-Real Reinforcement Learning,Jonah Siekmann; Kevin Green; John Warila; Alan Fern; Jonathan Hurst,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p061.pdf,,Открыто
HJB-RL: Initializing Reinforcement Learning with Optimal Control Policies Applied to Autonomous Drone Racing,Keiko Nagami; Mac Schwager,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p062.pdf,,Открыто
Lyapunov-stable neural-network control,Hongkai Dai; Benoit Landry; Lujie Yang; Marco Pavone; Russ Tedrake,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p063.pdf,,Открыто
Learning Proofs of Motion Planning Infeasibility,Sihui Li; Neil Dantam,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p064.pdf,,Открыто
Error-Aware Policy Learning: Zero-Shot Generalization in Partially Observable Dynamic Environments,Visak C V Kumar; Sehoon Ha; C. Karen Liu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p065.pdf,,Открыто
Safe Occlusion-Aware Autonomous Driving via Game-Theoretic Active Perception,Zixu Zhang; Jaime F Fisac,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p066.pdf,,Открыто
DiSECt: A Differentiable Simulation Engine for Autonomous Robotic Cutting,Eric Heiden; Miles Macklin; Yashraj S Narang; Dieter Fox; Animesh Garg; Fabio Ramos,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p067.pdf,,Открыто
Dual Online Stein Variational Inference for Control and Dynamics,Lucas Barcelos; Alexander Lambert; Rafael Oliveira; Paulo Borges; Byron Boots; Fabio Ramos,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p068.pdf,,Открыто
Convex Risk Bounded Continuous-Time Trajectory Planning in Uncertain Nonconvex Environments,Ashkan Jasour; Weiqiao Han; Brian C. Williams,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p069.pdf,,Открыто
Vision-driven Compliant Manipulation for Reliable; High-Precision Assembly Tasks,Andrew S. Morgan; Bowen Wen; Junchi Liang; Abdeslam Boularias; Aaron M. Dollar; Kostas Bekris,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p070.pdf,,Открыто
Ab Initio Particle-based Object Manipulation,Siwei Chen; Xiao Ma; Yunfan Lu; David Hsu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p071.pdf,,Открыто
NeRP: Neural Rearrangement Planning for Unknown Objects,Ahmed H Qureshi; Arsalan Mousavian; Chris Paxton; Michael Yip; Dieter Fox,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p072.pdf,,Открыто
Variational Inference MPC using Tsallis Divergence,Ziyi Wang; Oswin So; Jason Gibson; Bogdan Vlahov; Manan Gandhi; Guan-Horng Liu; Evangelos Theodorou,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p073.pdf,,Открыто
EVPropNet: Detecting Drones By Finding Propellers For Mid-Air Landing And Following,Nitin J Sanket; Chahat Deep Singh; Chethan Parameshwara; Cornelia FermÃ¼ller; Guido de Croon; Yiannis Aloimonos,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p074.pdf,,Открыто
Distributed Covariance Steering with Consensus ADMM for Stochastic Multi-Agent Systems,Augustinos D Saravanos; Alexandros Tsolovikos; Efstathios Bakolas; Evangelos Theodorou,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p075.pdf,,Открыто
A Low-Cost Compliant Gripper Using Cooperative Mini-Delta Robots for Dexterous Manipulation,Pragna Mannam; Avi Rudich; Kevin Zhang; Manuela Veloso; Oliver Kroemer; F. Zeynep Temel,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p076.pdf,,Открыто
Safety and Liveness Guarantees through Reach-Avoid Reinforcement Learning,Kai-Chieh Hsu; VicenÃ§ Rubies-Royo; Claire Tomlin; Jaime F Fisac,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p077.pdf,,Открыто
Continuous Integration over SO(3) for IMU Preintegration,CÃ©dric Le Gentil; Teresa A. Vidal-Calleja,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p078.pdf,,Открыто
Safe Policies for Factored Partially Observable Stochastic Games,Steven Carr; Nils Jansen; Sudarshanan Bharadwaj; Matthijs T. J. Spaan; Ufuk Topcu,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p079.pdf,,Открыто
GROUNDED: The Localizing Ground Penetrating Radar Evaluation Dataset,Teddy Ort; Igor Gilitschenski; Daniela Rus,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p080.pdf,,Открыто
Toward Certifiable Motion Planning for Medical Steerable Needles,Mengyu Fu; Oren Salzman; Ron Alterovitz,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p081.pdf,,Открыто
Learning Riemannian Manifolds for Geodesic Motion Skills,Hadi Beik-Mohammadi; SÃ¸ren Hauberg; Georgios Arvanitidis; Gerhard Neumann; Leonel Rozo,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p082.pdf,,Открыто
Vector Semantic Representations as Descriptors for Visual Place Recognition,Peer Neubert; Stefan Schubert; Kenny Schlegel; Peter Protzel,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p083.pdf,,Открыто
Potential iLQR: A Potential-Minimizing Controller for Planning Multi-Agent Interactive Trajectories,Talha Kavuncu; Ayberk Yaraneri; Negar Mehr,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p084.pdf,,Открыто
Towards finding the shortest-paths for 3D rigid bodies,Weifu Wang; Ping Li,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p085.pdf,,Открыто
Hamiltonian-based Neural ODE Networks on the SE(3) Manifold For Dynamics Learning and Control,Thai P Duong; Nikolay A Atanasov,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p086.pdf,,Открыто
Filter-Based Online System-Parameter Estimation for Multicopter UAVs,Christoph BÃ¶hm; Martin Scheiber; Stephan Weiss,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p087.pdf,,Открыто
Robust Multi-Modal Policies for Industrial Assembly via Reinforcement Learning and Demonstrations: A Large-Scale Study,Jianlan Luo; Oleg Sushkov; Rugile Pevceviciute; Wenzhao Lian; Chang Su; Mel Vecerik; Ning Ye; Stefan Schaal; Jonathan Scholz,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p088.pdf,,Открыто
Surprisingly Robust In-Hand Manipulation: An Empirical Study,Aditya Bhatt; Adrian Sieler; Steffen Puhlmann; Oliver Brock,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p089.pdf,,Открыто
Semantic Abstraction-Guided Motion Planning for scLTL Missions in Unknown Environments,Kush Grover; Fernando S Barbosa; Jana Tumova; Jan Kretinsky,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p090.pdf,,Открыто
Fast and Memory Efficient Graph Optimization via ICM for Visual Place Recognition,Stefan Schubert; Peer Neubert; Peter Protzel,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p091.pdf,,Открыто
RMP2: A Structured Composable Policy Class for Robot Learning,Anqi Li; Ching-An Cheng; Muhammad Asif Rana; Man Xie; Karl Van Wyk; Nathan Ratliff; Byron Boots,,2021,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss17/p092.pdf,,Открыто
Planning and Execution using Inaccurate Models with Provable Guarantees,Anirudh Vemula; Yash Oza; J. Bagnell; Maxim Likhachev,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p001.pdf,,Открыто
Swoosh! Rattle! Thump! - Actions that Sound,Dhiraj Gandhi; Abhinav Gupta; Lerrel Pinto,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p002.pdf,,Открыто
Deep Visual Reasoning: Learning to Predict Action Sequences for Task and Motion Planning from an Initial Scene Image,Danny Driess; Jung-Su Ha; Marc Toussaint,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p003.pdf,,Открыто
