title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status,abstract
Reconfigurable Voxels: A New Representation for LiDAR-Based Point Clouds,Tai Wang; Xinge Zhu; Dahua Lin,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/wang21b/wang21b.pdf,,Открыто,LiDAR is an important method for autonomous driving systems to sense the environment. The point clouds obtained by LiDAR typically exhibit sparse and irregular distribution; thus posing great challenges to the detection of 3D objects; especially those that are small and distant. To tackle this difficulty; we propose Reconfigurable Voxels; a new approach to constructing representations from 3D point clouds. Specifically; we devise a biased random walk scheme; which adaptively covers each neighborhood with a fixed number of voxels based on the local spatial distribution and produces a representation by integrating the points in the chosen neighbors. We found empirically that this approach effectively improves the stability of voxel features; especially for sparse regions. Experimental results on multiple benchmarks; including nuScenes; Lyft; and KITTI; show that this new representation can remarkably improve the detection performance for small and distant objects; without incurring noticeable overhead cost
Learning Object Manipulation Skills via Approximate State Estimation from Real Videos,Vladimír Petrík; Makarand Tapaswi; Ivan Laptev; Josef Sivic,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/petrik21a/petrik21a.pdf,,Открыто,Humans are adept at learning new tasks by watching a few instructional videos. On the other hand; robots that learn new actions either require a lot of effort through trial and error; or use expert demonstrations that are challenging to obtain. In this paper; we explore a method that facilitates learning object manipulation skills directly from videos. Leveraging recent advances in 2D visual recognition and differentiable rendering; we develop an optimization based method to estimate a coarse 3D state representation for the hand and the manipulated object(s) without requiring any supervision. We use these trajectories as dense rewards for an agent that learns to mimic them through reinforcement learning. We evaluate our method on simple single- and two-object actions from the Something-Something dataset. Our approach allows an agent to learn actions from single videos; while watching multiple demonstrations makes the policy more robust. We show that policies learned in a simulated environment can be easily transferred to a real robot.
Integrating Egocentric Localization for More Realistic Point-Goal Navigation Agents,Samyak Datta; Oleksandr Maksymets; Judy Hoffman; Stefan Lee; Dhruv Batra; Devi Parikh,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/datta21a/datta21a.pdf,,Открыто,Recent work has presented embodied agents that can navigate to point-goal targets in novel indoor environments with near-perfect accuracy. However; these agents are equipped with idealized sensors for localization and take deterministic actions. This setting is practically sterile by comparison to the dirty reality of noisy sensors and actuations in the real world – wheels can slip; motion sensors have error; actuations can rebound. In this work; we take a step towards this noisy reality; developing point-goal navigation agents that rely on visual estimates of egomotion under noisy action dynamics. We find these agents outperform naive adaptions of current point-goal agents to this setting as well as those incorporating classic localization baselines. Further; our model conceptually divides learning agent dynamics or odometry (where am I?) from task-specific navigation policy (where do I want to go?). This enables a seamless adaption to changing dynamics (a different robot or floor type) by simply re-calibrating the visual odometry model – circumventing the expense of re-training of the navigation policy. Our agent was the runner-up in the PointNav track of CVPR 2020 Habitat Challenge.
PLOP: Probabilistic Polynomial Objects trajectory Prediction for autonomous driving,Thibault Buhet; Emilie Wirbel; Andrei Bursuc; Xavier Perrotton,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/buhet21a/buhet21a.pdf,,Открыто,To navigate safely in urban environments; an autonomous vehicle (ego vehicle) must understand and anticipate its surroundings; in particular the behavior and intents of other road users (neighbors). Most of the times; multiple decision choices are acceptable for all road users (e.g.; turn right or left; or different ways of avoiding an obstacle); leading to a highly uncertain and multi-modal decision space. We focus here on predicting multiple feasible future trajectories for both ego vehicle and neighbors through a probabilistic framework. We rely on a conditional imitation learning algorithm; conditioned by a navigation command for the ego vehicle (e.g.; “turn right”). Our model processes ego vehicle front-facing camera images and bird-eye view grid; computed from Lidar point clouds; with detections of past and present objects; in order to generate multiple trajectories for both ego vehicle and its neighbors. Our approach is computationally efficient and relies only on on-board sensors. We evaluate our method offline on the publicly available dataset nuScenes; achieving state-of-the-art performance; investigate the impact of our architecture choices on online simulated experiments and show preliminary insights for real vehicle control.
Reinforcement Learning with Videos: Combining Offline Observations with Interaction,Karl Schmeckpeper; Oleh Rybkin; Kostas Daniilidis; Sergey Levine; Chelsea Finn,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/schmeckpeper21a/schmeckpeper21a.pdf,,Открыто,Reinforcement learning is a powerful framework for robots to acquire skills from experience; but often requires a substantial amount of online data collection. As a result; it is difficult to collect sufficiently diverse experiences that are needed for robots to generalize broadly. Videos of humans; on the other hand; are a readily available source of broad and interesting experiences. In this paper; we consider the question: can we perform reinforcement learning directly on experience collected by humans? This problem is particularly difficult; as such videos are not annotated with actions and exhibit substantial visual domain shift relative to the robot’s embodiment. To address these challenges; we propose a framework for reinforcement learning with videos (RLV). RLV learns a policy and value function using experience collected by humans in combination with data collected by robots. In our experiments; we find that RLV is able to leverage such videos to learn challenging vision-based skills with less than half as many samples as RL methods that learn from scratch.
Learning Obstacle Representations for Neural Motion Planning,Robin STRUDEL; Ricardo Garcia Pinel; Justin Carpentier; Jean-Paul Laumond; Ivan Laptev; Cordelia Schmid,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/strudel21a/strudel21a.pdf,,Открыто,Motion planning and obstacle avoidance is a key challenge in robotics applications. While previous work succeeds to provide excellent solutions for known environments; sensor-based motion planning in new and dynamic environments remains to be  difficult. In this work we address sensor-based motion planning from a learning perspective. Motivated by recent advances in visual recognition; we argue the importance of learning appropriate representations for motion planning. We propose a new obstacle representation based on the PointNet architecture and learn it jointly with policies for obstacle avoidance. We experimentally evaluate our approach for rigid body motion planning in challenging environments and demonstrate significant improvements of the state of the art in terms of accuracy and efficiency.
CLOUD: Contrastive Learning of Unsupervised Dynamics,Jianren Wang; Yujie Lu; Hang Zhao,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/wang21c/wang21c.pdf,,Открыто,Developing agents that can perform complex control tasks from high dimensional observations such as pixels is challenging due to difficulties in learning dynamics efficiently. In this work; we propose to learn forward and inverse dynamics in a fully unsupervised manner via contrastive estimation. Specifically; we train a forward dynamics model and an inverse dynamics model in the feature space of states and actions with data collected from random exploration. Unlike most existing deterministic models; our energy-based model takes into account the stochastic nature of agent-environment interactions. We demonstrate the efficacy of our approach across a variety of tasks including goal-directed planning and imitation from observations.
Exploratory Grasping: Asymptotically Optimal Algorithms for Grasping Challenging Polyhedral Objects,Michael Danielczuk; Ashwin Balakrishna; Daniel Brown; Ken Goldberg,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/danielczuk21a/danielczuk21a.pdf,,Открыто,There has been significant recent work on data-driven algorithms for learning general-purpose grasping policies.  However; these policies can consistently fail to grasp challenging objects which are significantly out of the distribution of objects in the training data or which have very few high quality grasps. Motivated by such objects; we propose a novel problem setting; Exploratory Grasping; for efficiently discovering reliable grasps on an unknown polyhedral object via sequential grasping; releasing; and toppling. We formalize Exploratory Grasping as a Markov Decision Process where we assume that the robot can (1) distinguish stable poses of a polyhedral object of unknown geometry; (2) generate grasp candidates on these poses and execute them; (3) determine whether each grasp is successful; and (4) release the object into a random new pose after a grasp successor topple the object after a grasp failure.  We study the theoretical complexity of Exploratory Grasping in the context of reinforcement learning and present an efficient bandit-style algorithm; Bandits for Online Rapid Grasp ExplorationStrategy (BORGES); which leverages the structure of the problem to efficiently discover high performing grasps for each object stable pose. BORGES can be used to complement any general-purpose grasping algorithm with any grasp modality (parallel-jaw; suction; multi-fingered; etc) to learn policies for objects in which they exhibit persistent failures. Simulation experiments suggest that BORGES can significantly outperform both general-purpose grasping pipelines and two other online learning algorithms and achieves performance within 5% of the optimal policy within 1000 and 8000 timesteps on average across 46 challenging objects from the Dex-Net adversarial and EGAD! object datasets; respectively. Initial physical experiments suggesting that BORGES can improve grasp success rate on average over two challenging 3D printed objects by 45% over a Dex-Net baseline. See https://tinyurl.com/exp-grasping for supplementary material and videos.
Attention-Privileged Reinforcement Learning,Sasha Salter; Dushyant Rao; Markus Wulfmeier; Raia Hadsell; Ingmar Posner,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/salter21a/salter21a.pdf,,Открыто,Image-based Reinforcement Learning is known to suffer from poor sample efficiency and generalisation to unseen visuals such as distractors (task-independent aspects of the observation space). Visual domain randomisation encourages transfer by training over visual factors of variation that may be encountered in the target domain. This increases learning complexity; can negatively impact learning rate and performance; and requires knowledge of potential variations during deployment. In this paper; we introduce Attention-Privileged Reinforcement Learning (APRiL) which uses a self-supervised attention mechanism to significantly alleviate these drawbacks: by focusing on task-relevant aspects of the observations; attention provides robustness to distractors as well as significantly increased learning efficiency. APRiL trains two attention-augmented actor-critic agents: one purely based on image observations; available across training and transfer domains; and one with access to privileged information (such as environment states) available only during training. Experience is shared between both agents and their attention mechanisms are aligned. The image-based policy can then be deployed without access to privileged information. We experimentally demonstrate accelerated and more robust learning on a diverse set of domains; leading to improved final performance for environments both within and outside the training distribution.
One Thousand and One Hours: Self-driving Motion Prediction Dataset,John Houston; Guido Zuidhof; Luca Bergamini; Yawei Ye; Long Chen; Ashesh Jain; Sammy Omari; Vladimir Iglovikov; Peter Ondruska,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/houston21a/houston21a.pdf,,Открыто,Motivated by the impact of large-scale datasets on ML systems we present the largest self-driving dataset for motion prediction to date; containing over 1;000 hours of data. This was collected by a fleet of 20 autonomous vehicles along a fixed route in Palo Alto; California; over a four-month period. It consists of 170;000 scenes; where each scene is 25 seconds long and captures the perception output of the self-driving system; which encodes the precise positions and motions of nearby vehicles; cyclists; and pedestrians over time. On top of this; the dataset contains a high-definition semantic map with 15;242 labelled elements and a high-definition aerial view over the area. We show that using a dataset of this size dramatically improves performance for key self-driving problems. Combined with the provided software kit; this collection forms the largest and most detailed dataset to date for the development of self-driving machine learning tasks; such as motion forecasting; motion planning and simulation.
Recovering and Simulating Pedestrians in the Wild,Ze Yang; Sivabalan Manivasagam; Ming Liang; Bin Yang; Wei-Chiu Ma; Raquel Urtasun,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/yang21a/yang21a.pdf,,Открыто,Sensor simulation is a key component for testing the performance of self-driving vehicles and for data augmentation to better train perception systems. Typical approaches rely on artists to create both 3D assets and their animations to generate a new scenario. This; however; does not scale. In contrast; we propose to recover the shape and motion of pedestrians from sensor readings captured in the wild by a self-driving car driving around. Towards this goal; we formulate the problem as energy minimization in a deep structured model that exploits human shape priors; reprojection consistency with 2D poses extracted from images; and a ray-caster that encourages the reconstructed mesh to agree with the LiDAR readings. Importantly; we do not require any ground-truth 3D scans or 3D pose annotations. We then incorporate the reconstructed pedestrian assets bank in a realistic LiDAR simulation system by performing motion retargeting; and show that the simulated LiDAR data can be used to significantly reduce the amount of annotated real-world data required for visual perception tasks.
SoftGym: Benchmarking Deep Reinforcement Learning for Deformable Object Manipulation,Xingyu Lin; Yufei Wang; Jake Olkin; David Held,,2020,Conference on Robot Learning,https://proceedings.mlr.press/v155/lin21a/lin21a.pdf,,Открыто,Manipulating deformable objects has long been a challenge in robotics due to its high dimensional state representation and complex dynamics. Recent success in deep reinforcement learning provides a promising direction for learning to manipulate deformable objects with data driven methods. However; existing reinforcement learning benchmarks only cover tasks with direct state observability and simple low-dimensional dynamics or with relatively simple image-based environments; such as those with rigid objects. In this paper; we present SoftGym; a set of open-source simulated benchmarks for manipulating deformable objects; with a standard OpenAI Gym API and a Python interface for creating new environments. Our benchmark will enable reproducible research in this important area. Further; we evaluate a variety of algorithms on these tasks and highlight challenges for reinforcement learning algorithms; including dealing with a state representation that has a high intrinsic dimensionality and is partially observable. The experiments and analysis indicate the strengths and limitations of existing methods in the context of deformable object manipulation that can help point the way forward for future methods development.
